DateTime,Segment,Segment_Label,Daily_Energy_kWh,Max_Active_Power,Peak_to_Average_Ratio,Power_Variability,Sub_Metering_1,Sub_Metering_2,Sub_Metering_3,Submeter_1_kWh,Submeter_2_kWh,Submeter_3_kWh,Submeter_Total_kWh,Reactive_to_Active_Ratio,Avg_Voltage,DayOfWeek,IsWeekend,Month,Year
2009-12-28,0,Moderate Stable Consumption,34.90163333333333,4.952,3.4052274535384686,0.7343810682351487,2175.0,2063.0,14934.0,2.175,2.063,14.934,19.171999999999997,0.0867523869465517,243.77761111111113,0,0,12,2009
2009-12-29,0,Moderate Stable Consumption,34.1328,5.216,3.6675573055828994,0.7395378947464449,1260.0,346.0,10205.0,1.26,0.346,10.205,11.811,0.11819032328630136,243.18301388888887,1,0,12,2009
2009-12-30,1,High Consumption High Demand,40.85183333333334,7.84,4.605913239307905,0.899667791860132,5284.0,4539.0,12484.0,5.284,4.539,12.484,22.307000000000002,0.10884619621314424,241.05222916666668,2,0,12,2009
2009-12-31,0,Moderate Stable Consumption,36.864866666666664,4.69,3.0533136337578877,0.598828335573992,0.0,387.0,19409.0,0.0,0.387,19.409,19.796,0.08436759118437971,240.95881944444446,3,0,12,2009
2010-01-01,2,Low Consumption High Variability,20.4042,4.976,5.85291263563384,0.8201614118678332,2304.0,327.0,3558.0,2.304,0.327,3.558,6.189,0.13505062683173075,242.56572222222223,4,0,1,2010
2010-01-02,0,Moderate Stable Consumption,21.863583333333334,6.236,6.845355480765199,1.0198324891053403,801.0,298.0,6441.5,0.801,0.298,6.4415,7.5405,0.15219676555002037,244.67208333333332,5,1,1,2010
2010-01-03,1,High Consumption High Demand,34.72423333333334,6.382,4.410982915869512,0.8989206215163341,3842.0,4920.0,10074.0,3.842,4.92,10.074,18.836,0.0919674732439497,243.74452777777776,6,1,1,2010
2010-01-04,0,Moderate Stable Consumption,26.735533333333333,4.56,4.093428720329748,0.7213344981900505,0.0,292.0,10812.0,0.0,0.292,10.812,11.104,0.09750070443080744,245.69911805555554,0,0,1,2010
2010-01-05,0,Moderate Stable Consumption,36.99633333333334,5.544,3.5964645145014362,0.6492322722501711,1785.0,293.0,16468.0,1.785,0.293,16.468,18.546,0.06709493733613241,244.5210347222222,1,0,1,2010
2010-01-06,0,Moderate Stable Consumption,29.619666666666667,5.304,4.297685096613736,0.8179762607273507,1731.0,3256.0,11359.0,1.731,3.256,11.359,16.346,0.08557377418156854,245.2348125,2,0,1,2010
2010-01-07,0,Moderate Stable Consumption,29.4907,4.908,3.9942083436473195,0.7749155213308391,1198.0,255.0,12936.0,1.198,0.255,12.936,14.389,0.06500580408965086,244.90856250000002,3,0,1,2010
2010-01-08,0,Moderate Stable Consumption,29.953466666666667,5.454,4.369978321930461,0.7003415148525061,0.0,994.0,12531.0,0.0,0.994,12.531,13.525,0.08890456752918972,244.4048125,4,0,1,2010
2010-01-09,1,High Consumption High Demand,38.94833333333334,8.154,5.024502546108091,0.9141636971391066,2781.0,4855.0,14734.0,2.781,4.855,14.734,22.37,0.08532671487868543,243.8697361111111,5,1,1,2010
2010-01-10,1,High Consumption High Demand,41.807766666666666,7.35,4.219311722781971,0.8290962264624544,3564.0,2032.0,14108.0,3.564,2.032,14.108,19.704,0.09056132313533452,243.84061805555555,6,1,1,2010
2010-01-11,0,Moderate Stable Consumption,25.3114,5.36,5.082294934298379,0.8589561230024962,1251.0,340.0,10279.0,1.251,0.34,10.279,11.87,0.10285615704122779,246.0691111111111,0,0,1,2010
2010-01-15,1,High Consumption High Demand,36.61266666666667,9.098,5.96383765181449,0.909560627693727,1957.0,2952.0,13546.0,1.957,2.952,13.546,18.455,0.09936907081337969,243.72576388888888,4,0,1,2010
2010-01-16,1,High Consumption High Demand,35.8352,6.634,4.44300575969996,0.7469918308717997,2605.0,2415.0,13652.0,2.605,2.415,13.652,18.671999999999997,0.11279319402896221,243.0452361111111,5,1,1,2010
2010-01-17,0,Moderate Stable Consumption,31.775933333333334,5.12,3.8670775996089284,0.7456454760494863,1992.0,298.0,15044.0,1.992,0.298,15.044,17.334,0.09912428483611287,242.54300694444444,6,1,1,2010
2010-01-18,0,Moderate Stable Consumption,31.351633333333332,4.906,3.755593807446502,0.6191145085344147,617.0,295.0,12981.0,0.617,0.295,12.981,13.893,0.10194684168501587,243.63636805555555,0,0,1,2010
2010-01-19,0,Moderate Stable Consumption,40.55846666666666,6.674,3.949261724226919,0.7064375096180686,2044.0,653.0,19311.0,2.044,0.653,19.311,22.008,0.06646947534176999,243.02311111111112,1,0,1,2010
2010-01-20,1,High Consumption High Demand,39.19546666666667,6.01,3.6800174169801947,0.7655560338505352,2317.0,3341.0,14563.0,2.317,3.341,14.563,20.221,0.08498431791431663,242.76043750000002,2,0,1,2010
2010-01-21,0,Moderate Stable Consumption,35.63093333333333,5.348,3.6022632020117356,0.7132906947669625,894.0,449.0,16451.0,0.894,0.449,16.451,17.794,0.08673175368219374,242.95125,3,0,1,2010
2010-01-22,0,Moderate Stable Consumption,29.843766666666667,5.228,4.204295034250592,0.627172168540516,699.0,352.0,14512.0,0.699,0.352,14.512,15.563,0.08759953223062773,241.8501736111111,4,0,1,2010
2010-01-23,1,High Consumption High Demand,43.52568333333333,7.042,3.8829488030247274,0.7724680318283749,3154.0,4086.0,16039.0,3.154,4.086,16.039,23.279000000000003,0.0998008455544064,240.82820833333332,5,1,1,2010
2010-01-24,1,High Consumption High Demand,37.82366666666667,9.122,5.788122075243895,0.8777866610132169,3496.0,2760.0,11046.0,3.496,2.76,11.046,17.302,0.07721708630398956,241.74617361111112,6,1,1,2010
2010-01-25,0,Moderate Stable Consumption,32.17516666666667,6.048,4.511305302743835,0.7975559020698321,1368.0,455.0,16136.0,1.368,0.455,16.136,17.959,0.07649481225168481,242.8986111111111,0,0,1,2010
2010-01-26,0,Moderate Stable Consumption,34.459399999999995,4.666,3.2497373720958587,0.5413177831299867,526.0,395.0,16243.0,0.526,0.395,16.243,17.163999999999998,0.06332573018295928,243.33947916666665,1,0,1,2010
2010-01-27,1,High Consumption High Demand,46.015033333333335,7.078,3.6916630869186955,0.66314016780175,2044.0,6403.0,18154.0,2.044,6.403,18.154,26.601,0.05388166620908674,241.98610416666665,2,0,1,2010
2010-01-28,0,Moderate Stable Consumption,35.170566666666666,5.166,3.5252204257916424,0.7058965733036894,2032.0,504.0,14987.0,2.032,0.504,14.987,17.523,0.0751196312825971,243.2490347222222,3,0,1,2010
2010-01-29,0,Moderate Stable Consumption,34.88316666666666,5.964,4.103297196833239,0.6975713871179683,1488.0,851.0,18061.0,1.488,0.851,18.061,20.4,0.07055647661957297,243.63280555555554,4,0,1,2010
2010-01-30,1,High Consumption High Demand,47.3788,8.006,4.055484731567705,0.7889502774941318,3240.0,7544.0,17891.0,3.24,7.544,17.891,28.674999999999997,0.0830174395862003,242.07939583333334,5,1,1,2010
2010-01-31,0,Moderate Stable Consumption,29.9866,4.89,3.9137481408362405,0.806572055986469,1715.0,1380.0,12569.0,1.715,1.38,12.569,15.664000000000001,0.09532924706368845,243.40263888888887,6,1,1,2010
2010-02-01,0,Moderate Stable Consumption,28.229633333333332,4.3,3.6557329236771285,0.789281688880157,1111.0,367.0,14623.0,1.111,0.367,14.623,16.101,0.07367199243348302,243.63174305555557,0,0,2,2010
2010-02-02,0,Moderate Stable Consumption,35.95719999999999,5.124,3.420066078560066,0.5470100542135861,0.0,382.0,21536.0,0.0,0.382,21.536,21.918000000000003,0.060798208240167025,243.33281944444445,1,0,2,2010
2010-02-03,1,High Consumption High Demand,48.38356666666667,7.388,3.6647153613451398,0.6535267336682021,2234.0,8423.0,21130.0,2.234,8.423,21.13,31.787,0.06327630524689168,242.3880763888889,2,0,2,2010
2010-02-04,0,Moderate Stable Consumption,38.6045,6.124,3.807224546361175,0.5302565786149416,1074.0,532.0,23743.0,1.074,0.532,23.743,25.349,0.061239838188121426,242.10079166666668,3,0,2,2010
2010-02-05,0,Moderate Stable Consumption,34.98153333333333,4.482,3.0749938539000583,0.6084835467921935,902.0,474.0,18008.0,0.902,0.474,18.008,19.384,0.06812070368556364,241.94126388888887,4,0,2,2010
2010-02-06,1,High Consumption High Demand,45.216433333333335,7.416,3.9362680087549293,0.7340598345556004,4324.0,2209.0,17857.0,4.324,2.209,17.857,24.39,0.1093311944846011,241.09206944444446,5,1,2,2010
2010-02-07,1,High Consumption High Demand,27.095133333333333,6.0,5.314607543298059,0.905296614650383,2736.0,3837.0,5546.0,2.736,3.837,5.546,12.119,0.09993553577887296,242.68447222222224,6,1,2,2010
2010-02-08,0,Moderate Stable Consumption,43.037299999999995,5.154,2.8741579978297898,0.6312490045122383,1161.0,431.0,19764.0,1.161,0.431,19.764,21.355999999999998,0.05411972095523341,241.99677777777777,0,0,2,2010
2010-02-09,0,Moderate Stable Consumption,40.348866666666666,5.348,3.18105589087178,0.5430446225350374,1214.0,410.0,19769.0,1.214,0.41,19.769,21.392999999999997,0.057710005898554774,243.1503680555556,1,0,2,2010
2010-02-10,0,Moderate Stable Consumption,32.46706666666667,4.846,3.582214592838692,0.649561647622974,1219.0,2976.0,12230.5,1.219,2.976,12.2305,16.4255,0.07271676324316333,242.44686458333334,2,0,2,2010
2010-02-11,0,Moderate Stable Consumption,22.82946666666667,3.54,3.7215061236647373,0.7964634682169337,0.0,330.0,9916.0,0.0,0.33,9.916,10.246,0.09063578649815152,244.51238194444446,3,0,2,2010
2010-02-12,0,Moderate Stable Consumption,31.549966666666666,5.396,4.104726999183306,0.6736664922148832,1241.0,312.0,15211.0,1.241,0.312,15.211,16.764,0.06987963008941374,243.62629166666665,4,0,2,2010
2010-02-13,1,High Consumption High Demand,39.1926,8.724,5.342232972550941,0.7735125960350944,1838.0,5292.0,18710.0,1.838,5.292,18.71,25.84,0.06157369843626944,242.88909027777777,5,1,2,2010
2010-02-14,0,Moderate Stable Consumption,28.141666666666666,5.37,4.579686111933668,0.6414653552971671,1224.5,319.5,13190.5,1.2245,0.3195,13.1905,14.7345,0.07390228013029315,243.14075,6,1,2,2010
2010-02-15,0,Moderate Stable Consumption,34.9522,6.174,4.239389795206025,0.884746512734527,3468.0,332.0,16065.0,3.468,0.332,16.065,19.865000000000002,0.06259501070986472,243.44677777777775,0,0,2,2010
2010-02-16,0,Moderate Stable Consumption,29.962600000000002,6.014,4.817205449460327,0.7297788929662373,1945.0,317.0,12820.0,1.945,0.317,12.82,15.082,0.06653071940797305,243.75376388888887,1,0,2,2010
2010-02-17,1,High Consumption High Demand,34.242666666666665,7.33,5.137450354333775,0.8287160608229927,2294.0,6636.0,10101.0,2.294,6.636,10.101,19.031,0.058192508371622154,242.34681944444444,2,0,2,2010
2010-02-18,0,Moderate Stable Consumption,29.3526,5.154,4.21414116637027,0.7198378469160048,965.0,385.0,14884.0,0.965,0.385,14.884,16.234,0.07949324193881746,243.58819444444444,3,0,2,2010
2010-02-19,0,Moderate Stable Consumption,32.559533333333334,5.544,4.086545056952086,0.7574752813936619,2124.0,397.0,14543.0,2.124,0.397,14.543,17.064,0.06918096696717603,241.70740277777776,4,0,2,2010
2010-02-20,0,Moderate Stable Consumption,33.062133333333335,5.288,3.838590774541671,0.733931035637469,3748.0,382.0,14470.0,3.748,0.382,14.47,18.6,0.07624432381858802,241.78896527777778,5,1,2,2010
2010-02-21,1,High Consumption High Demand,45.6719,8.38,4.4035829470637315,0.84916031803532,5905.0,8142.0,17083.0,5.905,8.142,17.083,31.13,0.06110905538562369,240.625375,6,1,2,2010
2010-02-22,2,Low Consumption High Variability,24.56726666666667,6.084,5.94351834012195,0.9761390931008642,1393.0,2167.0,10159.0,1.393,2.167,10.159,13.719000000000001,0.108968844722924,240.57949305555553,0,0,2,2010
2010-02-23,2,Low Consumption High Variability,24.354666666666667,6.758,6.659586116281616,1.0496141416961344,0.0,3001.0,8806.0,0.0,3.001,8.806,11.806999999999999,0.11500739078068542,241.98468055555557,1,0,2,2010
2010-02-24,0,Moderate Stable Consumption,31.904633333333333,6.512,4.898598845099824,0.7137317212671895,2260.0,1682.0,14315.0,2.26,1.682,14.315,18.256999999999998,0.07842539066948478,241.4657986111111,2,0,2,2010
2010-02-25,0,Moderate Stable Consumption,31.33673333333333,3.836,2.9378939732071623,0.49094492017236474,0.0,474.0,15120.0,0.0,0.474,15.12,15.594,0.06960840419443848,240.98316666666668,3,0,2,2010
2010-02-26,0,Moderate Stable Consumption,35.33593333333333,5.188,3.523665239727643,0.7154288891405707,1146.0,2454.0,14821.0,1.146,2.454,14.821,18.421,0.06570742907597366,240.42563194444443,4,0,2,2010
2010-02-27,0,Moderate Stable Consumption,29.4176,4.752,3.8768628304144457,0.7759151261491684,3743.0,441.0,14358.0,3.743,0.441,14.358,18.542,0.08633720403205339,241.54445833333335,5,1,2,2010
2010-02-28,3,Very Low Consumption,11.8611,1.712,3.4640969218706523,0.6138556838900717,0.0,487.0,2952.0,0.0,0.487,2.952,3.439,0.18838612495187348,242.56746527777779,6,1,2,2010
2010-03-01,0,Moderate Stable Consumption,21.645466666666668,4.682,5.191294866977535,0.8075673338049597,1785.0,471.0,7115.0,1.785,0.471,7.115,9.371,0.1001564607831663,241.82277777777776,0,0,3,2010
2010-03-02,3,Very Low Consumption,12.781766666666668,2.978,5.591715281925034,0.7203114222669466,0.0,424.0,3605.0,0.0,0.424,3.605,4.029,0.17785230523688692,241.75205555555556,1,0,3,2010
2010-03-03,0,Moderate Stable Consumption,15.597233333333332,2.128,3.274426874851737,0.7197197004236567,0.0,425.0,7221.0,0.0,0.425,7.221,7.646,0.12922590972330564,241.2114375,2,0,3,2010
2010-03-04,3,Very Low Consumption,11.381333333333334,1.586,3.344423617619494,0.6173043047280102,0.0,436.0,2928.0,0.0,0.436,2.928,3.364,0.18444529053420805,242.9922916666667,3,0,3,2010
2010-03-05,0,Moderate Stable Consumption,18.895433333333337,4.464,5.669941414415829,0.8683155052031197,1108.0,351.0,5918.0,1.108,0.351,5.918,7.377000000000001,0.11944332228422033,243.4863125,4,0,3,2010
2010-03-06,3,Very Low Consumption,13.2452,2.662,4.823483224111376,0.7813794652454938,0.0,419.0,3970.0,0.0,0.419,3.97,4.389,0.1756082706691229,243.03125694444446,5,1,3,2010
2010-03-07,1,High Consumption High Demand,22.874533333333332,7.14,7.491300368969275,0.9562610520534927,0.0,4674.0,3679.0,0.0,4.674,3.679,8.353,0.09759616225321902,243.55174305555556,6,1,3,2010
2010-03-08,1,High Consumption High Demand,42.6183,7.08,3.9870196605683477,0.7679607003733073,4214.0,7645.0,15971.0,4.214,7.645,15.971,27.83,0.09868139586359224,243.77458333333334,0,0,3,2010
2010-03-09,0,Moderate Stable Consumption,29.3352,4.216,3.44923504867872,0.7496597164608076,846.0,397.0,10893.0,0.846,0.397,10.893,12.136000000000001,0.09549278682265673,243.52749999999997,1,0,3,2010
2010-03-10,0,Moderate Stable Consumption,30.377200000000002,4.38,3.460490104420421,0.5896339160312492,1167.0,375.0,14916.0,1.167,0.375,14.916,16.458000000000002,0.07148892371032661,243.56579166666666,2,0,3,2010
2010-03-11,0,Moderate Stable Consumption,32.518166666666666,5.704,4.209831427561004,0.7826353000078778,2071.0,320.0,15706.0,2.071,0.32,15.706,18.097,0.07810403415526705,242.68144444444445,3,0,3,2010
2010-03-12,0,Moderate Stable Consumption,27.423733333333335,6.226,5.448711092095412,0.7168353857573672,1691.0,411.0,14076.0,1.691,0.411,14.076,16.178,0.09037792082770156,243.0135347222222,4,0,3,2010
2010-03-13,1,High Consumption High Demand,39.71683333333333,6.21,3.752565033298224,0.7689873548728977,2848.0,5534.0,17973.0,2.848,5.534,17.973,26.354999999999997,0.11135580631218503,241.99693750000003,5,1,3,2010
2010-03-14,1,High Consumption High Demand,26.1119,6.154,5.656271661579587,0.8017768043039024,3464.0,918.0,7101.0,3.464,0.918,7.101,11.483,0.12805910970349407,241.9863125,6,1,3,2010
2010-03-15,0,Moderate Stable Consumption,29.864166666666666,5.578,4.48269665429584,0.7124074281389078,778.0,436.0,15053.0,0.778,0.436,15.053,16.267,0.09169964003683345,242.29575,0,0,3,2010
2010-03-16,0,Moderate Stable Consumption,25.710833333333333,3.45,3.220432372864875,0.6356277587826266,0.0,457.0,10083.0,0.0,0.457,10.083,10.540000000000001,0.10873237610605126,241.5400763888889,1,0,3,2010
2010-03-17,1,High Consumption High Demand,33.485499999999995,5.504,3.944871660868137,0.7044633006546098,1136.0,5851.0,13105.0,1.136,5.851,13.105,20.092,0.09245195681712981,241.64133333333334,2,0,3,2010
2010-03-18,0,Moderate Stable Consumption,26.0447,5.28,4.865481268741817,0.7865860646776124,1147.0,570.0,10845.0,1.147,0.57,10.845,12.562000000000001,0.10636457065481011,241.5022638888889,3,0,3,2010
2010-03-19,0,Moderate Stable Consumption,27.723066666666668,4.292,3.715606258085926,0.5740373177328445,0.0,596.0,12591.0,0.0,0.596,12.591,13.187,0.11391115941959284,241.42446527777776,4,0,3,2010
2010-03-22,0,Moderate Stable Consumption,26.976499999999998,3.69,3.282857301725576,0.6394892534691625,1142.0,557.0,13859.0,1.142,0.557,13.859,15.558,0.10599101687271022,241.35879166666666,0,0,3,2010
2010-03-23,0,Moderate Stable Consumption,30.369366666666668,5.308,4.194753265626217,0.7533515654990107,2892.0,1153.0,13107.0,2.892,1.153,13.107,17.152,0.10242448256521648,241.1662986111111,1,0,3,2010
2010-03-24,1,High Consumption High Demand,33.245866666666664,5.888,4.250513347022587,0.758067235266599,1075.0,5832.0,12817.0,1.075,5.832,12.817,19.724,0.1050546634368583,240.72467361111114,2,0,3,2010
2010-03-25,0,Moderate Stable Consumption,27.998066666666666,4.3,3.685968793083332,0.6490952614000982,0.0,611.0,13797.0,0.0,0.611,13.797,14.408000000000001,0.11117315243195365,242.26515277777779,3,0,3,2010
2010-03-26,0,Moderate Stable Consumption,27.521400000000003,4.052,3.533541171597375,0.7349758790734849,1078.0,682.0,12547.0,1.078,0.682,12.547,14.307,0.12467994602987736,241.50402777777776,4,0,3,2010
2010-03-27,1,High Consumption High Demand,30.799500000000002,6.896,5.373593727170896,0.7691604151582819,1067.0,3080.0,12483.0,1.067,3.08,12.483,16.630000000000003,0.10557097788384011,240.41256944444442,5,1,3,2010
2010-03-28,1,High Consumption High Demand,29.970233333333333,6.152,4.9264881710408215,0.9550574119281101,1083.0,7895.0,7118.0,1.083,7.895,7.118,16.096,0.14482592172010672,241.37355555555555,6,1,3,2010
2010-03-29,0,Moderate Stable Consumption,27.045633333333335,4.196,3.7234846290651964,0.5593171367678313,0.0,636.0,15420.0,0.0,0.636,15.42,16.056,0.12761271382071535,241.52158333333335,0,0,3,2010
2010-03-30,0,Moderate Stable Consumption,31.77423333333333,4.878,3.6844948789742635,0.686743619475137,1760.0,571.0,13765.0,1.76,0.571,13.765,16.096,0.14724614388807705,241.08461805555555,1,0,3,2010
2010-03-31,1,High Consumption High Demand,32.06336666666667,5.848,4.377331970753747,0.7781440794093085,1067.0,6313.0,12041.0,1.067,6.313,12.041,19.421,0.1047810533516443,240.1941736111111,2,0,3,2010
2010-04-01,0,Moderate Stable Consumption,28.124000000000002,5.066,4.323140378324562,0.7607076366702845,1780.0,517.0,14393.0,1.78,0.517,14.393,16.69,0.08561134025506092,241.75415972222223,3,0,4,2010
2010-04-02,0,Moderate Stable Consumption,27.477033333333335,4.398,3.8414627488896786,0.6376310900549195,0.0,483.0,13074.0,0.0,0.483,13.074,13.557,0.09274776146381646,242.77352083333332,4,0,4,2010
2010-04-03,0,Moderate Stable Consumption,30.087966666666667,4.446,3.5464011636988872,0.6403651079901106,1778.0,648.0,17694.0,1.778,0.648,17.694,20.119999999999997,0.11446990435822074,243.24993055555558,5,1,4,2010
2010-04-04,0,Moderate Stable Consumption,28.173133333333332,4.372,3.7243993686656554,0.794823888477997,1097.0,831.0,12687.0,1.097,0.831,12.687,14.614999999999998,0.1413734598210588,241.74743055555555,6,1,4,2010
2010-04-05,2,Low Consumption High Variability,18.647,7.15,9.202552689440662,1.0889248908990043,1755.0,1436.0,5503.0,1.755,1.436,5.503,8.693999999999999,0.1478522014265029,243.6551458333333,0,0,4,2010
2010-04-06,0,Moderate Stable Consumption,30.430866666666667,5.604,4.419722956734718,0.7116217764922748,1154.0,613.0,12476.0,1.154,0.613,12.476,14.243,0.09344349925404687,242.74411111111112,1,0,4,2010
2010-04-07,0,Moderate Stable Consumption,26.616366666666668,4.65,4.19290887436427,0.7902262309404972,1077.0,3440.0,11362.0,1.077,3.44,11.362,15.879,0.11554669996280484,241.83122916666665,2,0,4,2010
2010-04-08,0,Moderate Stable Consumption,27.487000000000002,6.57,5.736529995998109,0.7217356910098447,145.0,669.0,13322.0,0.145,0.669,13.322,14.136,0.10013339639344661,241.99483333333333,3,0,4,2010
2010-04-09,0,Moderate Stable Consumption,20.555833333333332,4.254,4.966765313982243,0.8662373372251806,1088.0,566.0,10595.0,1.088,0.566,10.595,12.249,0.1317403818867313,242.58288194444444,4,0,4,2010
2010-04-10,0,Moderate Stable Consumption,19.8368,5.532,6.693015002419745,0.8509675536210368,1044.0,960.0,8933.0,1.044,0.96,8.933,10.937,0.1508307791579287,241.28286111111112,5,1,4,2010
2010-04-11,2,Low Consumption High Variability,26.719683333333332,8.32,7.473142458649398,1.1800622873334887,5499.0,554.0,8851.0,5.499,0.554,8.851,14.904,0.10918355444581741,241.4909097222222,6,1,4,2010
2010-04-12,0,Moderate Stable Consumption,23.990433333333332,3.708,3.7094786394020955,0.7131622687928919,660.0,611.0,11949.0,0.66,0.611,11.949,13.219999999999999,0.10957840139055429,242.00644444444447,0,0,4,2010
2010-04-13,0,Moderate Stable Consumption,25.21173333333333,3.772,3.5907090878321206,0.7169508705331562,1097.0,646.0,13033.0,1.097,0.646,13.033,14.776,0.11313515400236927,241.735125,1,0,4,2010
2010-04-14,1,High Consumption High Demand,27.672733333333333,5.34,4.631273624337796,0.8692188738262943,1132.0,5871.0,9194.0,1.132,5.871,9.194,16.197000000000003,0.10792693650308005,241.3756111111111,2,0,4,2010
2010-04-15,0,Moderate Stable Consumption,31.20296666666667,5.544,4.264209920210578,0.665016814621431,2526.0,658.0,15667.0,2.526,0.658,15.667,18.851,0.08938039011247863,240.8521875,3,0,4,2010
2010-04-16,0,Moderate Stable Consumption,26.034366666666664,5.11,4.710696502443565,0.7808216418462834,2837.0,592.0,12623.0,2.837,0.592,12.623,16.052,0.1090737755607652,241.99183333333332,4,0,4,2010
2010-04-17,0,Moderate Stable Consumption,25.961866666666666,5.92,5.472641926107008,0.8543539267317373,553.0,3124.0,12571.0,0.553,3.124,12.571,16.248,0.09620648746366466,241.30517361111112,5,1,4,2010
2010-04-18,0,Moderate Stable Consumption,24.601766666666666,4.29,4.185065300188469,0.7637772208889548,1104.0,618.0,12550.0,1.104,0.618,12.55,14.272,0.10042097247758629,240.68122916666664,6,1,4,2010
2010-04-19,1,High Consumption High Demand,28.476566666666667,5.84,4.921941666656912,0.7887400037299337,1230.0,4255.0,13474.0,1.23,4.255,13.474,18.959,0.09739235886348659,241.25981944444445,0,0,4,2010
2010-04-20,0,Moderate Stable Consumption,30.560466666666667,4.484,3.521412194839957,0.6044802189970461,1388.0,719.0,16668.0,1.388,0.719,16.668,18.775,0.09593112670618031,240.77724999999998,1,0,4,2010
2010-04-21,0,Moderate Stable Consumption,26.3319,2.73,2.488236701491347,0.5456111888096385,0.0,635.0,12902.0,0.0,0.635,12.902,13.536999999999999,0.10026241934687584,241.93004166666668,2,0,4,2010
2010-04-22,0,Moderate Stable Consumption,24.3484,3.824,3.7692825811963,0.7189041882204277,1062.0,653.0,12492.0,1.062,0.653,12.492,14.207,0.1277633574827641,240.74602083333335,3,0,4,2010
2010-04-23,0,Moderate Stable Consumption,19.6756,4.758,5.803736607778161,0.739660053525645,0.0,623.0,10981.0,0.0,0.623,10.981,11.604,0.1500708152906815,241.61291666666665,4,0,4,2010
2010-04-24,2,Low Consumption High Variability,25.306966666666664,4.34,4.115862693935399,0.9792191815843297,4445.0,1483.0,8223.0,4.445,1.483,8.223,14.151000000000002,0.2020774253203005,241.51611805555558,5,1,4,2010
2010-04-25,0,Moderate Stable Consumption,25.712366666666664,4.356,4.065903436867604,0.7965844309681487,0.0,2350.0,7595.0,0.0,2.35,7.595,9.945,0.15491248698745483,240.66157638888888,6,1,4,2010
2010-04-26,0,Moderate Stable Consumption,18.045266666666667,3.706,4.928937967112336,0.8595630861056932,1038.0,460.0,7635.0,1.038,0.46,7.635,9.133,0.1537060503400707,241.23138194444445,0,0,4,2010
2010-04-27,0,Moderate Stable Consumption,20.849,3.76,4.328265144611252,0.6142828735004713,0.0,545.0,8539.0,0.0,0.545,8.539,9.084,0.12972644571282393,242.07596527777778,1,0,4,2010
2010-04-28,3,Very Low Consumption,14.4643,3.692,6.125979134835423,0.87991154832279,0.0,578.0,6035.0,0.0,0.578,6.035,6.613,0.21049987440341622,242.51982638888887,2,0,4,2010
2010-04-29,0,Moderate Stable Consumption,18.3954,4.368,5.698816008349914,0.7275838068849014,12.0,679.0,8102.0,0.012,0.679,8.102,8.793000000000001,0.15738898492739128,242.2791736111111,3,0,4,2010
2010-04-30,2,Low Consumption High Variability,18.6438,4.32,5.56109805940849,1.0081499388964232,2695.0,659.0,6969.0,2.695,0.659,6.969,10.323,0.18629428192392825,241.81767361111113,4,0,4,2010
2010-05-01,2,Low Consumption High Variability,22.002633333333332,5.038,5.495342224188318,1.0565134053770968,1984.0,4885.0,6751.0,1.984,4.885,6.751,13.620000000000001,0.14583405925654355,240.64716666666666,5,1,5,2010
2010-05-02,1,High Consumption High Demand,36.46516666666666,7.33,4.824330068421462,0.8791104930644968,1858.0,7966.0,14454.0,1.858,7.966,14.454,24.278,0.10694224168270176,240.38825,6,1,5,2010
2010-05-03,0,Moderate Stable Consumption,23.5217,4.35,4.438454703529082,0.8566877149791937,980.0,534.0,11825.0,0.98,0.534,11.825,13.338999999999999,0.10854657614033002,237.18724305555557,0,0,5,2010
2010-05-04,0,Moderate Stable Consumption,25.282666666666668,3.72,3.5312730724607113,0.6422863106031262,0.0,1018.0,12007.0,0.0,1.018,12.007,13.025,0.10167703828710052,236.03702777777778,1,0,5,2010
2010-05-05,1,High Consumption High Demand,30.088466666666665,5.204,4.150959282294212,0.7804969627097446,2969.0,2194.0,12183.0,2.969,2.194,12.183,17.346,0.07156673542686345,236.10560416666667,2,0,5,2010
2010-05-06,0,Moderate Stable Consumption,21.654166666666665,3.496,3.874727727535116,0.643828047831965,0.0,301.0,10280.0,0.0,0.301,10.28,10.581,0.09136347893015202,235.98911111111113,3,0,5,2010
2010-05-07,0,Moderate Stable Consumption,27.400066666666664,4.174,3.6560494986630205,0.7057171670482376,1053.0,332.0,13602.0,1.053,0.332,13.602,14.987,0.08829905523344224,237.49589583333335,4,0,5,2010
2010-05-08,2,Low Consumption High Variability,25.557033333333333,6.492,6.096482246896159,1.0304151280722076,3569.0,2435.0,10158.0,3.569,2.435,10.158,16.162,0.11296433727962689,241.89702083333336,5,1,5,2010
2010-05-09,1,High Consumption High Demand,26.1085,6.066,5.576115058314342,0.9532935778669246,2888.0,2636.0,9945.0,2.888,2.636,9.945,15.469000000000001,0.13110928114088005,241.40132638888886,6,1,5,2010
2010-05-10,0,Moderate Stable Consumption,24.46486666666667,4.602,4.514555566758317,0.7732409000136271,0.0,403.0,12893.0,0.0,0.403,12.893,13.296000000000001,0.0983028724184068,240.99840972222225,0,0,5,2010
2010-05-11,0,Moderate Stable Consumption,26.189466666666664,4.414,4.044985006694803,0.6633167261740441,1156.0,345.0,11418.0,1.156,0.345,11.418,12.918999999999999,0.09692191771755566,242.3830763888889,1,0,5,2010
